"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00025333","SITKA AIRPORT, AK US","1984-09-22",,"63","44"
"USW00025333","SITKA AIRPORT, AK US","1984-09-23",,"58","42"
"USW00025333","SITKA AIRPORT, AK US","1984-09-24",,"56","43"
"USW00025333","SITKA AIRPORT, AK US","1984-09-25",,"56","41"
"USW00025333","SITKA AIRPORT, AK US","1984-09-26",,"57","44"
"USW00025333","SITKA AIRPORT, AK US","1984-09-27",,"59","48"
"USW00025333","SITKA AIRPORT, AK US","1984-09-28",,"59","51"
"USW00025333","SITKA AIRPORT, AK US","1984-09-29",,"61","53"
"USW00025333","SITKA AIRPORT, AK US","1984-09-30",,"55","51"
"USW00025333","SITKA AIRPORT, AK US","1984-10-01",,"56","49"
"USW00025333","SITKA AIRPORT, AK US","1984-10-02",,"55","44"
"USW00025333","SITKA AIRPORT, AK US","1984-10-03",,"53","41"
"USW00025333","SITKA AIRPORT, AK US","1984-10-04",,"54","39"
"USW00025333","SITKA AIRPORT, AK US","1984-10-05",,"54","50"
"USW00025333","SITKA AIRPORT, AK US","1984-10-06",,"56","51"
"USW00025333","SITKA AIRPORT, AK US","1984-10-07",,"57","52"
"USW00025333","SITKA AIRPORT, AK US","1984-10-08",,"55","48"
"USW00025333","SITKA AIRPORT, AK US","1984-10-09",,"55","47"
"USW00025333","SITKA AIRPORT, AK US","1984-10-10",,"53","50"
"USW00025333","SITKA AIRPORT, AK US","1984-10-11",,"52","41"
"USW00025333","SITKA AIRPORT, AK US","1984-10-12",,"51","40"
"USW00025333","SITKA AIRPORT, AK US","1984-10-13",,"52","44"
"USW00025333","SITKA AIRPORT, AK US","1984-10-14",,"49","43"
"USW00025333","SITKA AIRPORT, AK US","1984-10-15",,"49","39"
"USW00025333","SITKA AIRPORT, AK US","1984-10-16",,"48","35"
"USW00025333","SITKA AIRPORT, AK US","1984-10-17",,"51","45"
"USW00025333","SITKA AIRPORT, AK US","1984-10-18",,"50","39"
"USW00025333","SITKA AIRPORT, AK US","1984-10-19",,"47","36"
"USW00025333","SITKA AIRPORT, AK US","1984-10-20",,"48","38"
"USW00025333","SITKA AIRPORT, AK US","1984-10-21",,"50","45"
"USW00025333","SITKA AIRPORT, AK US","1984-10-22",,"53","50"
"USW00025333","SITKA AIRPORT, AK US","1984-10-23",,"53","46"
"USW00025333","SITKA AIRPORT, AK US","1984-10-24",,"50","46"
"USW00025333","SITKA AIRPORT, AK US","1984-10-25",,"46","38"
"USW00025333","SITKA AIRPORT, AK US","1984-10-26",,"41","29"
"USW00025333","SITKA AIRPORT, AK US","1984-10-27",,"37","27"
"USW00025333","SITKA AIRPORT, AK US","1984-10-28",,"35","26"
"USW00025333","SITKA AIRPORT, AK US","1984-10-29",,"29","23"
"USW00025333","SITKA AIRPORT, AK US","1984-10-30",,"31","20"
"USW00025333","SITKA AIRPORT, AK US","1984-10-31",,"34","30"
"USW00025333","SITKA AIRPORT, AK US","1984-11-01",,"35","31"
"USW00025333","SITKA AIRPORT, AK US","1984-11-02",,"40","30"
"USW00025333","SITKA AIRPORT, AK US","1984-11-03",,"40","27"
"USW00025333","SITKA AIRPORT, AK US","1984-11-04",,"43","29"
"USW00025333","SITKA AIRPORT, AK US","1984-11-05",,"44","41"
"USW00025333","SITKA AIRPORT, AK US","1984-11-06",,"44","38"
"USW00025333","SITKA AIRPORT, AK US","1984-11-07",,"44","39"
"USW00025333","SITKA AIRPORT, AK US","1984-11-08",,"45","37"
"USW00025333","SITKA AIRPORT, AK US","1984-11-09",,"40","34"
"USW00025333","SITKA AIRPORT, AK US","1984-11-10",,"39","30"
"USW00025333","SITKA AIRPORT, AK US","1984-11-11",,"38","28"
"USW00025333","SITKA AIRPORT, AK US","1984-11-12",,"38","34"
"USW00025333","SITKA AIRPORT, AK US","1984-11-13",,"37","33"
"USW00025333","SITKA AIRPORT, AK US","1984-11-14",,"42","33"
"USW00025333","SITKA AIRPORT, AK US","1984-11-15",,"43","41"
"USW00025333","SITKA AIRPORT, AK US","1984-11-16",,"45","41"
"USW00025333","SITKA AIRPORT, AK US","1984-11-17",,"45","34"
"USW00025333","SITKA AIRPORT, AK US","1984-11-18",,"46","32"
"USW00025333","SITKA AIRPORT, AK US","1984-11-19",,"47","40"
"USW00025333","SITKA AIRPORT, AK US","1984-11-20",,"46","36"
"USW00025333","SITKA AIRPORT, AK US","1984-11-21",,"47","42"
"USW00025333","SITKA AIRPORT, AK US","1984-11-22",,"50","41"
"USW00025333","SITKA AIRPORT, AK US","1984-11-23",,"43","37"
"USW00025333","SITKA AIRPORT, AK US","1984-11-24",,"39","33"
"USW00025333","SITKA AIRPORT, AK US","1984-11-25",,"38","33"
"USW00025333","SITKA AIRPORT, AK US","1984-11-26",,"38","33"
"USW00025333","SITKA AIRPORT, AK US","1984-11-27",,"36","27"
"USW00025333","SITKA AIRPORT, AK US","1984-11-28",,"36","25"
"USW00025333","SITKA AIRPORT, AK US","1984-11-29",,"40","34"
"USW00025333","SITKA AIRPORT, AK US","1984-11-30",,"40","35"
"USW00025333","SITKA AIRPORT, AK US","1984-12-01",,"42","39"
"USW00025333","SITKA AIRPORT, AK US","1984-12-02",,"44","39"
"USW00025333","SITKA AIRPORT, AK US","1984-12-03",,"45","42"
"USW00025333","SITKA AIRPORT, AK US","1984-12-04",,"46","42"
"USW00025333","SITKA AIRPORT, AK US","1984-12-05",,"47","41"
"USW00025333","SITKA AIRPORT, AK US","1984-12-06",,"47","41"
"USW00025333","SITKA AIRPORT, AK US","1984-12-07",,"43","38"
"USW00025333","SITKA AIRPORT, AK US","1984-12-08",,"45","38"
"USW00025333","SITKA AIRPORT, AK US","1984-12-09",,"39","34"
"USW00025333","SITKA AIRPORT, AK US","1984-12-10",,"38","32"
"USW00025333","SITKA AIRPORT, AK US","1984-12-11",,"41","37"
"USW00025333","SITKA AIRPORT, AK US","1984-12-12",,"43","37"
"USW00025333","SITKA AIRPORT, AK US","1984-12-13",,"43","37"
"USW00025333","SITKA AIRPORT, AK US","1984-12-14",,"39","25"
"USW00025333","SITKA AIRPORT, AK US","1984-12-15",,"25","20"
"USW00025333","SITKA AIRPORT, AK US","1984-12-16",,"33","20"
"USW00025333","SITKA AIRPORT, AK US","1984-12-17",,"39","27"
"USW00025333","SITKA AIRPORT, AK US","1984-12-18",,"43","38"
"USW00025333","SITKA AIRPORT, AK US","1984-12-19",,"42","38"
"USW00025333","SITKA AIRPORT, AK US","1984-12-20",,"38","23"
"USW00025333","SITKA AIRPORT, AK US","1984-12-21",,"36","23"
"USW00025333","SITKA AIRPORT, AK US","1984-12-22",,"37","33"
"USW00025333","SITKA AIRPORT, AK US","1984-12-23",,"43","33"
"USW00025333","SITKA AIRPORT, AK US","1984-12-24",,"44","35"
"USW00025333","SITKA AIRPORT, AK US","1984-12-25",,"36","27"
"USW00025333","SITKA AIRPORT, AK US","1984-12-26",,"32","24"
"USW00025333","SITKA AIRPORT, AK US","1984-12-27",,"26","14"
"USW00025333","SITKA AIRPORT, AK US","1984-12-28",,"16","12"
"USW00025333","SITKA AIRPORT, AK US","1984-12-29",,"21","13"
"USW00025333","SITKA AIRPORT, AK US","1984-12-30",,"32","17"
"USW00025333","SITKA AIRPORT, AK US","1984-12-31",,"39","32"
"USW00025333","SITKA AIRPORT, AK US","1985-01-01",,"47","39"
"USW00025333","SITKA AIRPORT, AK US","1985-01-02",,"48","42"
"USW00025333","SITKA AIRPORT, AK US","1985-01-03",,"49","38"
"USW00025333","SITKA AIRPORT, AK US","1985-01-04",,"47","40"
"USW00025333","SITKA AIRPORT, AK US","1985-01-05",,"41","38"
"USW00025333","SITKA AIRPORT, AK US","1985-01-06",,"48","39"
"USW00025333","SITKA AIRPORT, AK US","1985-01-07",,"49","43"
"USW00025333","SITKA AIRPORT, AK US","1985-01-08",,"50","46"
"USW00025333","SITKA AIRPORT, AK US","1985-01-09",,"46","39"
"USW00025333","SITKA AIRPORT, AK US","1985-01-10",,"49","43"
"USW00025333","SITKA AIRPORT, AK US","1985-01-11",,"50","41"
"USW00025333","SITKA AIRPORT, AK US","1985-01-12",,"43","36"
"USW00025333","SITKA AIRPORT, AK US","1985-01-13",,"48","37"
"USW00025333","SITKA AIRPORT, AK US","1985-01-14",,"43","36"
"USW00025333","SITKA AIRPORT, AK US","1985-01-15",,"48","38"
"USW00025333","SITKA AIRPORT, AK US","1985-01-16",,"49","39"
"USW00025333","SITKA AIRPORT, AK US","1985-01-17",,"42","33"
"USW00025333","SITKA AIRPORT, AK US","1985-01-18",,"49","35"
"USW00025333","SITKA AIRPORT, AK US","1985-01-19",,"50","43"
"USW00025333","SITKA AIRPORT, AK US","1985-01-20",,"48","44"
"USW00025333","SITKA AIRPORT, AK US","1985-01-21",,"52","44"
"USW00025333","SITKA AIRPORT, AK US","1985-01-22",,"50","43"
"USW00025333","SITKA AIRPORT, AK US","1985-01-23",,"47","44"
"USW00025333","SITKA AIRPORT, AK US","1985-01-24",,"48","39"
"USW00025333","SITKA AIRPORT, AK US","1985-01-25",,"43","38"
"USW00025333","SITKA AIRPORT, AK US","1985-01-26",,"43","35"
"USW00025333","SITKA AIRPORT, AK US","1985-01-27",,"40","35"
"USW00025333","SITKA AIRPORT, AK US","1985-01-28",,"43","36"
"USW00025333","SITKA AIRPORT, AK US","1985-01-29",,"42","36"
"USW00025333","SITKA AIRPORT, AK US","1985-01-30",,"44","38"
"USW00025333","SITKA AIRPORT, AK US","1985-01-31",,"45","40"
"USW00025333","SITKA AIRPORT, AK US","1985-02-01",,"43","33"
"USW00025333","SITKA AIRPORT, AK US","1985-02-02",,"39","33"
"USW00025333","SITKA AIRPORT, AK US","1985-02-03",,"40","35"
"USW00025333","SITKA AIRPORT, AK US","1985-02-04",,"43","35"
"USW00025333","SITKA AIRPORT, AK US","1985-02-05",,"40","35"
"USW00025333","SITKA AIRPORT, AK US","1985-02-06",,"40","28"
"USW00025333","SITKA AIRPORT, AK US","1985-02-07",,"29","18"
"USW00025333","SITKA AIRPORT, AK US","1985-02-08",,"21","15"
"USW00025333","SITKA AIRPORT, AK US","1985-02-09",,"21","11"
"USW00025333","SITKA AIRPORT, AK US","1985-02-10",,"25","15"
"USW00025333","SITKA AIRPORT, AK US","1985-02-11",,"26","19"
"USW00025333","SITKA AIRPORT, AK US","1985-02-12",,"31","20"
"USW00025333","SITKA AIRPORT, AK US","1985-02-13",,"42","30"
"USW00025333","SITKA AIRPORT, AK US","1985-02-14",,"45","35"
"USW00025333","SITKA AIRPORT, AK US","1985-02-15",,"37","28"
"USW00025333","SITKA AIRPORT, AK US","1985-02-16",,"34","30"
"USW00025333","SITKA AIRPORT, AK US","1985-02-17",,"43","32"
"USW00025333","SITKA AIRPORT, AK US","1985-02-18",,"42","35"
"USW00025333","SITKA AIRPORT, AK US","1985-02-19",,"37","34"
"USW00025333","SITKA AIRPORT, AK US","1985-02-20",,"41","36"
"USW00025333","SITKA AIRPORT, AK US","1985-02-21",,"43","37"
"USW00025333","SITKA AIRPORT, AK US","1985-02-22",,"43","39"
"USW00025333","SITKA AIRPORT, AK US","1985-02-23",,"42","37"
"USW00025333","SITKA AIRPORT, AK US","1985-02-24",,"42","35"
"USW00025333","SITKA AIRPORT, AK US","1985-02-25",,"43","38"
"USW00025333","SITKA AIRPORT, AK US","1985-02-26",,"47","40"
"USW00025333","SITKA AIRPORT, AK US","1985-02-27",,"45","40"
"USW00025333","SITKA AIRPORT, AK US","1985-02-28",,"42","36"
"USW00025333","SITKA AIRPORT, AK US","1985-03-01",,"40","35"
"USW00025333","SITKA AIRPORT, AK US","1985-03-02",,"44","37"
"USW00025333","SITKA AIRPORT, AK US","1985-03-03",,"43","36"
"USW00025333","SITKA AIRPORT, AK US","1985-03-04",,"37","30"
"USW00025333","SITKA AIRPORT, AK US","1985-03-05",,"39","25"
"USW00025333","SITKA AIRPORT, AK US","1985-03-06",,"38","24"
"USW00025333","SITKA AIRPORT, AK US","1985-03-07",,"41","33"
"USW00025333","SITKA AIRPORT, AK US","1985-03-08",,"38","35"
"USW00025333","SITKA AIRPORT, AK US","1985-03-09",,"42","36"
"USW00025333","SITKA AIRPORT, AK US","1985-03-10",,"41","34"
"USW00025333","SITKA AIRPORT, AK US","1985-03-11",,"43","36"
"USW00025333","SITKA AIRPORT, AK US","1985-03-12",,"45","37"
"USW00025333","SITKA AIRPORT, AK US","1985-03-13",,"42","35"
"USW00025333","SITKA AIRPORT, AK US","1985-03-14",,"41","34"
"USW00025333","SITKA AIRPORT, AK US","1985-03-15",,"41","36"
"USW00025333","SITKA AIRPORT, AK US","1985-03-16",,"41","35"
"USW00025333","SITKA AIRPORT, AK US","1985-03-17",,"40","34"
"USW00025333","SITKA AIRPORT, AK US","1985-03-18",,"43","34"
"USW00025333","SITKA AIRPORT, AK US","1985-03-19",,"42","34"
"USW00025333","SITKA AIRPORT, AK US","1985-03-20",,"41","34"
"USW00025333","SITKA AIRPORT, AK US","1985-03-21",,"41","36"
"USW00025333","SITKA AIRPORT, AK US","1985-03-22",,"41","35"
"USW00025333","SITKA AIRPORT, AK US","1985-03-23",,"42","33"
"USW00025333","SITKA AIRPORT, AK US","1985-03-24",,"42","31"
"USW00025333","SITKA AIRPORT, AK US","1985-03-25",,"43","34"
"USW00025333","SITKA AIRPORT, AK US","1985-03-26",,"45","31"
"USW00025333","SITKA AIRPORT, AK US","1985-03-27",,"48","29"
"USW00025333","SITKA AIRPORT, AK US","1985-03-28",,"43","29"
"USW00025333","SITKA AIRPORT, AK US","1985-03-29",,"42","35"
"USW00025333","SITKA AIRPORT, AK US","1985-03-30",,"43","39"
"USW00025333","SITKA AIRPORT, AK US","1985-03-31",,"44","37"
"USW00025333","SITKA AIRPORT, AK US","1985-04-01",,"42","34"
"USW00025333","SITKA AIRPORT, AK US","1985-04-02",,"38","34"
"USW00025333","SITKA AIRPORT, AK US","1985-04-03",,"44","36"
"USW00025333","SITKA AIRPORT, AK US","1985-04-04",,"41","36"
"USW00025333","SITKA AIRPORT, AK US","1985-04-05",,"45","35"
"USW00025333","SITKA AIRPORT, AK US","1985-04-06",,"47","36"
"USW00025333","SITKA AIRPORT, AK US","1985-04-07",,"51","41"
"USW00025333","SITKA AIRPORT, AK US","1985-04-08",,"43","38"
"USW00025333","SITKA AIRPORT, AK US","1985-04-09",,"43","33"
"USW00025333","SITKA AIRPORT, AK US","1985-04-10",,"44","30"
"USW00025333","SITKA AIRPORT, AK US","1985-04-11",,"47","31"
"USW00025333","SITKA AIRPORT, AK US","1985-04-12",,"45","41"
"USW00025333","SITKA AIRPORT, AK US","1985-04-13",,"41","34"
"USW00025333","SITKA AIRPORT, AK US","1985-04-14",,"44","33"
"USW00025333","SITKA AIRPORT, AK US","1985-04-15",,"45","36"
"USW00025333","SITKA AIRPORT, AK US","1985-04-16",,"43","35"
"USW00025333","SITKA AIRPORT, AK US","1985-04-17",,"41","36"
"USW00025333","SITKA AIRPORT, AK US","1985-04-18",,"44","37"
"USW00025333","SITKA AIRPORT, AK US","1985-04-19",,"46","37"
"USW00025333","SITKA AIRPORT, AK US","1985-04-20",,"44","37"
"USW00025333","SITKA AIRPORT, AK US","1985-04-21",,"47","41"
"USW00025333","SITKA AIRPORT, AK US","1985-04-22",,"47","37"
"USW00025333","SITKA AIRPORT, AK US","1985-04-23",,"49","34"
"USW00025333","SITKA AIRPORT, AK US","1985-04-24",,"46","36"
"USW00025333","SITKA AIRPORT, AK US","1985-04-25",,"43","34"
"USW00025333","SITKA AIRPORT, AK US","1985-04-26",,"42","32"
"USW00025333","SITKA AIRPORT, AK US","1985-04-27",,"42","33"
"USW00025333","SITKA AIRPORT, AK US","1985-04-28",,"43","33"
"USW00025333","SITKA AIRPORT, AK US","1985-04-29",,"43","35"
"USW00025333","SITKA AIRPORT, AK US","1985-04-30",,"47","39"
"USW00025333","SITKA AIRPORT, AK US","1985-05-01",,"52","39"
"USW00025333","SITKA AIRPORT, AK US","1985-05-02",,"50","40"
"USW00025333","SITKA AIRPORT, AK US","1985-05-03",,"48","37"
"USW00025333","SITKA AIRPORT, AK US","1985-05-04",,"49","38"
"USW00025333","SITKA AIRPORT, AK US","1985-05-05",,"49","39"
"USW00025333","SITKA AIRPORT, AK US","1985-05-06",,"51","40"
"USW00025333","SITKA AIRPORT, AK US","1985-05-07",,"46","41"
"USW00025333","SITKA AIRPORT, AK US","1985-05-08",,"46","41"
"USW00025333","SITKA AIRPORT, AK US","1985-05-09",,"43","35"
"USW00025333","SITKA AIRPORT, AK US","1985-05-10",,"42","34"
"USW00025333","SITKA AIRPORT, AK US","1985-05-11",,"44","34"
"USW00025333","SITKA AIRPORT, AK US","1985-05-12",,"45","41"
"USW00025333","SITKA AIRPORT, AK US","1985-05-13",,"44","38"
"USW00025333","SITKA AIRPORT, AK US","1985-05-14",,"47","38"
"USW00025333","SITKA AIRPORT, AK US","1985-05-15",,"47","43"
"USW00025333","SITKA AIRPORT, AK US","1985-05-16",,"49","41"
"USW00025333","SITKA AIRPORT, AK US","1985-05-17",,"51","41"
"USW00025333","SITKA AIRPORT, AK US","1985-05-18",,"49","42"
"USW00025333","SITKA AIRPORT, AK US","1985-05-19",,"50","41"
"USW00025333","SITKA AIRPORT, AK US","1985-05-20",,"48","39"
"USW00025333","SITKA AIRPORT, AK US","1985-05-21",,"53","38"
"USW00025333","SITKA AIRPORT, AK US","1985-05-22",,"65","38"
"USW00025333","SITKA AIRPORT, AK US","1985-05-23",,"60","50"
"USW00025333","SITKA AIRPORT, AK US","1985-05-24",,"56","50"
"USW00025333","SITKA AIRPORT, AK US","1985-05-25",,"52","46"
"USW00025333","SITKA AIRPORT, AK US","1985-05-26",,"55","46"
"USW00025333","SITKA AIRPORT, AK US","1985-05-27",,"56","45"
"USW00025333","SITKA AIRPORT, AK US","1985-05-28",,"55","46"
"USW00025333","SITKA AIRPORT, AK US","1985-05-29",,"55","46"
"USW00025333","SITKA AIRPORT, AK US","1985-05-30",,"51","46"
"USW00025333","SITKA AIRPORT, AK US","1985-05-31",,"56","45"
"USW00025333","SITKA AIRPORT, AK US","1985-06-01",,"56","45"
"USW00025333","SITKA AIRPORT, AK US","1985-06-02",,"65","45"
"USW00025333","SITKA AIRPORT, AK US","1985-06-03",,"59","50"
"USW00025333","SITKA AIRPORT, AK US","1985-06-04",,"51","44"
"USW00025333","SITKA AIRPORT, AK US","1985-06-05",,"56","41"
"USW00025333","SITKA AIRPORT, AK US","1985-06-06",,"56","40"
"USW00025333","SITKA AIRPORT, AK US","1985-06-07",,"54","40"
"USW00025333","SITKA AIRPORT, AK US","1985-06-08",,"53","42"
"USW00025333","SITKA AIRPORT, AK US","1985-06-09",,"56","42"
"USW00025333","SITKA AIRPORT, AK US","1985-06-10",,"57","40"
"USW00025333","SITKA AIRPORT, AK US","1985-06-11",,"51","45"
"USW00025333","SITKA AIRPORT, AK US","1985-06-12",,"49","44"
"USW00025333","SITKA AIRPORT, AK US","1985-06-13",,"49","43"
"USW00025333","SITKA AIRPORT, AK US","1985-06-14",,"51","43"
"USW00025333","SITKA AIRPORT, AK US","1985-06-15",,"55","43"
"USW00025333","SITKA AIRPORT, AK US","1985-06-16",,"56","41"
"USW00025333","SITKA AIRPORT, AK US","1985-06-17",,"58","48"
"USW00025333","SITKA AIRPORT, AK US","1985-06-18",,"57","46"
"USW00025333","SITKA AIRPORT, AK US","1985-06-19",,"55","45"
"USW00025333","SITKA AIRPORT, AK US","1985-06-20",,"50","46"
"USW00025333","SITKA AIRPORT, AK US","1985-06-21",,"53","45"
"USW00025333","SITKA AIRPORT, AK US","1985-06-22",,"52","42"
"USW00025333","SITKA AIRPORT, AK US","1985-06-23",,"53","47"
"USW00025333","SITKA AIRPORT, AK US","1985-06-24",,"49","45"
"USW00025333","SITKA AIRPORT, AK US","1985-06-25",,"52","46"
"USW00025333","SITKA AIRPORT, AK US","1985-06-26",,"54","45"
"USW00025333","SITKA AIRPORT, AK US","1985-06-27",,"59","46"
"USW00025333","SITKA AIRPORT, AK US","1985-06-28",,"67","43"
"USW00025333","SITKA AIRPORT, AK US","1985-06-29",,"75","49"
"USW00025333","SITKA AIRPORT, AK US","1985-06-30",,"63","52"
"USW00025333","SITKA AIRPORT, AK US","1985-07-01",,"56","50"
"USW00025333","SITKA AIRPORT, AK US","1985-07-02",,"60","48"
"USW00025333","SITKA AIRPORT, AK US","1985-07-03",,"60","49"
"USW00025333","SITKA AIRPORT, AK US","1985-07-04",,"68","48"
"USW00025333","SITKA AIRPORT, AK US","1985-07-05",,"58","51"
"USW00025333","SITKA AIRPORT, AK US","1985-07-06",,"59","51"
"USW00025333","SITKA AIRPORT, AK US","1985-07-07",,"58","51"
"USW00025333","SITKA AIRPORT, AK US","1985-07-08",,"62","50"
"USW00025333","SITKA AIRPORT, AK US","1985-07-09",,"65","55"
"USW00025333","SITKA AIRPORT, AK US","1985-07-10",,"59","54"
"USW00025333","SITKA AIRPORT, AK US","1985-07-11",,"58","54"
"USW00025333","SITKA AIRPORT, AK US","1985-07-12",,"56","51"
"USW00025333","SITKA AIRPORT, AK US","1985-07-13",,"53","51"
"USW00025333","SITKA AIRPORT, AK US","1985-07-14",,"60","50"
"USW00025333","SITKA AIRPORT, AK US","1985-07-15",,"64","47"
"USW00025333","SITKA AIRPORT, AK US","1985-07-16",,"65","50"
"USW00025333","SITKA AIRPORT, AK US","1985-07-17",,"60","53"
"USW00025333","SITKA AIRPORT, AK US","1985-07-18",,"62","52"
"USW00025333","SITKA AIRPORT, AK US","1985-07-19",,"66","53"
"USW00025333","SITKA AIRPORT, AK US","1985-07-20",,"58","52"
"USW00025333","SITKA AIRPORT, AK US","1985-07-21",,"60","52"
"USW00025333","SITKA AIRPORT, AK US","1985-07-22",,"56","48"
"USW00025333","SITKA AIRPORT, AK US","1985-07-23",,"54","52"
"USW00025333","SITKA AIRPORT, AK US","1985-07-24",,"54","50"
"USW00025333","SITKA AIRPORT, AK US","1985-07-25",,"59","48"
"USW00025333","SITKA AIRPORT, AK US","1985-07-26",,"59","51"
"USW00025333","SITKA AIRPORT, AK US","1985-07-27",,"63","52"
"USW00025333","SITKA AIRPORT, AK US","1985-07-28",,"62","51"
"USW00025333","SITKA AIRPORT, AK US","1985-07-29",,"63","53"
"USW00025333","SITKA AIRPORT, AK US","1985-07-30",,"58","54"
"USW00025333","SITKA AIRPORT, AK US","1985-07-31",,"61","52"
"USW00025333","SITKA AIRPORT, AK US","1985-08-01",,"61","52"
"USW00025333","SITKA AIRPORT, AK US","1985-08-02",,"57","53"
"USW00025333","SITKA AIRPORT, AK US","1985-08-03",,"58","52"
"USW00025333","SITKA AIRPORT, AK US","1985-08-04",,"56","52"
"USW00025333","SITKA AIRPORT, AK US","1985-08-05",,"61","52"
"USW00025333","SITKA AIRPORT, AK US","1985-08-06",,"62","53"
"USW00025333","SITKA AIRPORT, AK US","1985-08-07",,"65","51"
"USW00025333","SITKA AIRPORT, AK US","1985-08-08",,"57","51"
"USW00025333","SITKA AIRPORT, AK US","1985-08-09",,"60","52"
"USW00025333","SITKA AIRPORT, AK US","1985-08-10",,"56","50"
"USW00025333","SITKA AIRPORT, AK US","1985-08-11",,"59","51"
"USW00025333","SITKA AIRPORT, AK US","1985-08-12",,"58","49"
"USW00025333","SITKA AIRPORT, AK US","1985-08-13",,"62","54"
"USW00025333","SITKA AIRPORT, AK US","1985-08-14",,"61","55"
"USW00025333","SITKA AIRPORT, AK US","1985-08-15",,"62","54"
"USW00025333","SITKA AIRPORT, AK US","1985-08-16",,"59","52"
"USW00025333","SITKA AIRPORT, AK US","1985-08-17",,"60","50"
"USW00025333","SITKA AIRPORT, AK US","1985-08-18",,"59","48"
"USW00025333","SITKA AIRPORT, AK US","1985-08-19",,"61","48"
"USW00025333","SITKA AIRPORT, AK US","1985-08-20",,"56","51"
"USW00025333","SITKA AIRPORT, AK US","1985-08-21",,"57","53"
"USW00025333","SITKA AIRPORT, AK US","1985-08-22",,"59","50"
"USW00025333","SITKA AIRPORT, AK US","1985-08-23",,"59","48"
"USW00025333","SITKA AIRPORT, AK US","1985-08-24",,"61","45"
"USW00025333","SITKA AIRPORT, AK US","1985-08-25",,"61","51"
"USW00025333","SITKA AIRPORT, AK US","1985-08-26",,"54","50"
"USW00025333","SITKA AIRPORT, AK US","1985-08-27",,"57","52"
"USW00025333","SITKA AIRPORT, AK US","1985-08-28",,"57","52"
"USW00025333","SITKA AIRPORT, AK US","1985-08-29",,"61","52"
"USW00025333","SITKA AIRPORT, AK US","1985-08-30",,"60","54"
"USW00025333","SITKA AIRPORT, AK US","1985-08-31",,"65","53"
"USW00025333","SITKA AIRPORT, AK US","1985-09-01",,"60","52"
"USW00025333","SITKA AIRPORT, AK US","1985-09-02",,"58","54"
"USW00025333","SITKA AIRPORT, AK US","1985-09-03",,"57","53"
"USW00025333","SITKA AIRPORT, AK US","1985-09-04",,"56","50"
"USW00025333","SITKA AIRPORT, AK US","1985-09-05",,"68","46"
"USW00025333","SITKA AIRPORT, AK US","1985-09-06",,"70","46"
